Instances,Source,feature_efferent_coupling,feature_cyclomatic_complexity,feature_ck_loc,feature_ck_tryCatchQty,feature_ck_maxNestedBlocksQty,feature_avg_radius,feature_avg_avg_shortest_path_length,feature_std_wmc,feature_per_methods_cc_ge_10,algo_MOSA_BranchCoverage,algo_DYNAMOSA_BranchCoverage,algo_MONOTONIC_GA_BranchCoverage,algo_RANDOM_SEARCH_BranchCoverage,algo_MIO_BranchCoverage,algo_WSA_BranchCoverage
vuze_com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerImpl,SF110-cc4,12,4,123,0,1,8.5,2.99952408147725,7.38805341976717,16.6666666666667,0.906367041198502,0.97752808988764,0.285714285714286,0.259831460674157,0.904800817160367,0.831684116445353
heal_org.heal.module.search.AdvSearchDAO,SF110-cc5,9,10.2222222222222,388,4,4,3.11111111111111,4.59631237128771,11.9391461117009,44.4444444444444,0.867142857142857,0.86984126984127,0.282539682539682,0.464571428571429,0.794224270353303,0.796866359447004
summa_dk.statsbiblioteket.summa.ingest.split.SBMARCParser,SF110-cc4,13,4,234,1,3,2.25,0.937657606206683,5.60257877132387,16.6666666666667,0.01,0.006666666666667,0,0,0.01,0.009
Collections_org.apache.commons.collections4.bag.PredicatedSortedBag,Collections,4,1,21,0,0,1,0.5,0,0,1,1,1,1,1,1
Collections_org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator,Collections,0,1.25,19,0,1,1.5,0.5625,0.433012701892219,0,1,1,1,1,1,1
Collections_org.apache.commons.collections4.bag.TransformedSortedBag,Collections,4,1.28571428571429,32,0,2,1.14285714285714,0.568027210884354,0.699854212223765,0,1,1,1,1,1,1
sweethome3d_com.eteks.sweethome3d.swing.UserPreferencesPanel,SF110-cc3,50,3.90909090909091,660,1,3,5.5,2.11979051452506,8.86315720020555,50,0.004149377593361,0.004149377593361,0,0,0.004149377593361,0.004149377593361
Collections_org.apache.commons.collections4.functors.SwitchClosure,Collections,4,2.5,63,0,2,2,0.729028783716284,1.58113883008419,0,0.985714285714286,1,0.45,0.742857142857143,0.985714285714286,1
Collections_org.apache.commons.collections4.list.AbstractListDecorator,Collections,1,1.125,48,0,0,1.06666666666667,0.522222222222222,0.249443825784929,0,0.944444444444444,0.944444444444444,0.8,0.622222222222222,0.944444444444444,0.944444444444444
Collections_org.apache.commons.collections4.keyvalue.MultiKey,Collections,1,1.42857142857143,71,0,2,1.35714285714286,0.640074211502783,0.82065180664829,0,0.991304347826087,1,0.991304347826087,0.973913043478261,0.982608695652174,1
gsftp_com.gotoservers.ftp.RemoteFileBrowser,SF110-cc4,13,4.11111111111111,460,27,6,2.72222222222222,8.39744266951042,6.71831842570265,11.1111111111111,0.005988023952096,0.002661343978709,0,0,0.005988023952096,0.005988023952096
Collections_org.apache.commons.collections4.iterators.AbstractEmptyMapIterator,Collections,1,1,14,0,0,1.75,0.7,0,0,1,1,1,1,1,1
weka_weka.core.AttributeStats,SF110-cc3,4,3.5,80,0,2,2.25,0.994276556776557,2.35702260395516,0,1,1,0.990909090909091,1,1,1
sweethome3d_com.eteks.sweethome3d.swing.ProportionalLayout,SF110-cc3,1,3.25,124,0,2,1.83333333333333,0.866846450118509,2.89035753267077,0,0.672131147540984,0.462295081967213,0.036065573770492,0.057377049180328,0.865573770491803,0.940983606557377
Collections_org.apache.commons.collections4.set.AbstractSetDecorator,Collections,1,1.33333333333333,18,0,0,1.2,0.566666666666667,0.4,0,0.875,0.875,0.825,0.625,0.875,0.875
heal_org.heal.module.oai.provider.OAIProvider,SF110-cc4,12,4.92307692307692,279,2,3,2.83333333333333,1.13827223223075,8.38140405208444,9.09090909090909,0.394957983193277,0.389355742296919,0.061344537815126,8.40E-04,0.342670401493931,0.391596638655462
Collections_org.apache.commons.collections4.functors.ChainedTransformer,Collections,3,1.83333333333333,38,0,1,1.83333333333333,0.662962962962963,0.687184270936277,0,1,1,0.716666666666667,0.95,1,1
vuze_org.gudy.azureus2.ui.swt.views.tableitems.mytorrents.TrackerCellUtils,SF110-cc4,9,4,36,0,2,2.33333333333333,0.893284493284493,0,0,0.200430578361613,0.12,0.01,0.005714285714286,0.12,0.12
Collections_org.apache.commons.collections4.queue.AbstractQueueDecorator,Collections,1,1,27,0,0,1,0.5,0,0,0.25,0.25,0.05,0.075,0.25,0.25
jmca_com.soops.CEN4010.JMCA.JParser.xmlParser.MethodDeclarator,SF110-cc4,6,4,29,0,1,2,0.756565656565657,2.16024689946929,0,1,1,0.968421052631579,0.973684210526316,1,1
Collections_org.apache.commons.collections4.set.TransformedNavigableSet,Collections,2,1.125,59,0,2,1.06666666666667,0.531746031746032,0.498887651569859,0,1,1,0.966666666666666,1,1,1
Collections_org.apache.commons.collections4.bag.PredicatedBag,Collections,3,1.2,31,0,0,1.22222222222222,0.566666666666667,0.314269680527354,0,1,1,0.833333333333333,0.683333333333333,1,1
xisemele_net.sf.xisemele.impl.OperationsHelperImpl,SF110-cc3,1,3.2,54,0,4,2,1.25511904761905,2.1650635094611,0,0.555555555555556,0.555555555555556,0.133333333333333,0.155555555555556,0.555555555555556,0.562962962962963
openjms_org.exolab.jms.tranlog.ExternalXid,SF110-cc3,0,3.33333333333333,137,0,4,1.72727272727273,0.769241932310114,5.03212818294474,9.09090909090909,0.833846153846154,0.849230769230769,0.578461538461538,0.449230769230769,0.821538461538461,0.793846153846154
pdfsam_it.pdfsam.components.JHelpLabel,SF110-cc4,0,4.33333333333333,33,0,2,2.5,1.82708333333333,4,50,1,1,1,1,1,1
weka_weka.core.pmml.Function,SF110-cc3,9,3.1,96,0,1,1.5,0.836784511784512,6.54896090146283,11.1111111111111,0.923076923076923,0.923076923076923,0.534615384615385,0.542307692307692,0.923076923076923,0.923076923076923
weka_weka.gui.arffviewer.ArffTableCellRenderer,SF110-cc4,2,4.5,67,0,5,1.75,0.849007936507936,6.06217782649107,25,0.483870967741936,0.483870967741936,0.197439836149514,0.082437275985663,0.479838709677419,0.483870967741936
gangup_gui.GroupPanel,SF110-cc5,11,5,101,0,4,2,0.902380952380952,4,0,0.04,0.04,0,0.004,0.04,0.04
Collections_org.apache.commons.collections4.iterators.UnmodifiableMapIterator,Collections,2,1.25,35,0,1,1.25,0.518055555555555,0.661437827766148,0,0.38,0.28,0,0,0.4,0
vuze_org.gudy.azureus2.ui.swt.KeyBindings,SF110-cc5,8,5.75,109,0,6,2,1.26836375142023,8.2192186706253,16.6666666666667,0.437613019891501,0.427848101265823,0.308016877637131,0.072151898734177,0.443037974683544,0.407172995780591
summa_dk.statsbiblioteket.summa.ingest.split.UnpackFilter,SF110-cc3,11,3.58333333333333,186,1,4,2.8,1.47476048370234,3.65450022586214,18.1818181818182,0.260869565217391,0.27536231884058,0.03768115942029,0.052173913043478,0.260869565217391,0.278260869565217
lotus_lotus.core.phases.Phase,SF110-cc4,15,4.25,26,0,13,1.33333333333333,0.793513957307061,6.12825877028341,33.3333333333333,0.5,0.5,0.246428571428571,0.15,0.5,0.5
gangup_module.GUIModule,SF110-cc3,16,3.23076923076923,256,5,4,1.84615384615385,1.84606733312101,7.67767839663333,23.0769230769231,0.009259259259259,0.009259259259259,0,0,0.009259259259259,0.009259259259259
Collections_org.apache.commons.collections4.functors.InvokerTransformer,Collections,4,3.8,54,1,1,2.6,1.21874699374699,3.55527776692624,20,0.964285714285714,0.964285714285714,0.785714285714286,0.828571428571429,0.964285714285714,0.964285714285714
Collections_org.apache.commons.collections4.iterators.AbstractEmptyIterator,Collections,0,1,31,0,0,1.1,0.526666666666667,0,0,1,1,0.98,1,1,1
weka_weka.filters.unsupervised.attribute.Center,SF110-cc3,13,3.1,160,0,4,2,0.824798920885877,3.74495545474505,11.1111111111111,0.814814814814815,0.546296296296296,0.069444444444445,0.064814814814815,0.607407407407407,0.696296296296296
weka_weka.gui.beans.PredictionAppender,SF110-cc3,32,3.63157894736842,544,7,6,1.92105263157895,1.87664826903713,7.26701842482208,10.5263157894737,0.465811965811966,0.423076923076923,0.032051282051282,0,0.401709401709402,0.427350427350427
weka_weka.core.Range,SF110-cc3,3,3.26315789473684,257,3,4,2.26315789473684,1.91170984155468,2.84405391286448,5.26315789473684,1,0.998095238095238,0.657142857142857,0.828571428571429,1,0.997619047619048
corina_corina.util.JLinedLabel,SF110-cc3,0,3,45,0,2,2,0.94025974025974,1.87082869338697,0,0.764705882352941,0.764705882352941,0.568627450980392,0.367647058823529,0.764705882352941,0.764705882352941
corina_corina.manip.Truncate,SF110-cc5,3,5.33333333333333,68,0,2,3,1.52222222222222,3.29983164553722,0,0.826612903225806,0.767025089605735,0.267741935483871,0.235483870967742,0.790322580645161,0.620071684587814
Collections_org.apache.commons.collections4.CollectionUtils,Collections,27,2.69565217391304,666,5,3,2.14705882352941,0.932525796815029,2.19979552368414,2.94117647058823,0.480487804878049,0.541463414634146,0.01890243902439,0.043292682926829,0.51890243902439,0
jiggler_jigl.signal.ops.Convolve,SF110-cc4,6,4,68,2,4,2.66666666666667,3.05269540795857,3.590109871423,0,1,1,1,1,1,1
Collections_org.apache.commons.collections4.QueueUtils,Collections,6,1,20,0,0,1,0.5,0,0,1,1,1,1,1,1
a4j_net.kencochrane.a4j.file.FileUtil,SF110-cc3,2,3.4,613,19,4,2.92,5.36218151103332,1.44996551683135,0,0.5344,0.5344,0.0128,0.096,0.4848,0.512
fixsuite_org.fixsuite.message.parsers.fpl.FieldsParser,SF110-cc3,4,3.5,81,0,2,2.5,1.99166666666667,0,0,0.272727272727273,0.272727272727273,0.018181818181818,0.121212121212121,0.272727272727273,0.272727272727273
vuze_org.gudy.azureus2.ui.swt.TorrentUtil,SF110-cc5,112,10.8076923076923,1650,2,6,4,2.6008037888894,16.5297127911733,27.2727272727273,0.107345439317801,0.066582914572864,0,0,0.064070351758794,0.103105489569057
summa_dk.statsbiblioteket.summa.common.util.PayloadMatcher,SF110-cc5,7,5.25,103,0,4,2.57142857142857,1.17763756257545,3.77964473009227,28.5714285714286,0.522887323943662,0.533450704225352,0.114084507042254,0.18169014084507,0.43943661971831,0.463380281690141
apbsmem_apbs_mem_gui.Main,SF110-cc4,16,4.52631578947368,1086,4,5,3.46666666666667,5.91472719659403,18.7751608958929,13.3333333333333,0.002577319587629,0.002577319587629,0,0,0.002577319587629,0.002577319587629
follow_ghm.follow.search.SearchEngine,SF110-cc3,1,3.75,50,0,2,2.25,1.23012820512821,3.56195171219375,25,1,1,1,1,1,1
tullibee_com.ib.client.OrderState,SF110-cc4,1,4.33333333333333,36,0,1,1.33333333333333,0.780637254901961,4.71404520791032,33.3333333333333,0.994318181818182,0.98989898989899,1,0.631818181818182,1,1
jopenchart_de.progra.charting.model.StackedChartDataModelConstraints,SF110-cc5,3,5.33333333333333,97,0,3,2.66666666666667,1.24015873015873,4.18993502999218,33.3333333333333,0.941798941798942,0.939814814814815,0.568518518518518,0.631481481481482,0.938888888888889,0.944444444444444
fixsuite_org.fixsuite.message.view.TreeView,SF110-cc3,12,3.07142857142857,231,0,4,1.85714285714286,1.33431640103436,2.88998976059199,7.14285714285714,0.333333333333333,0.333333333333333,0.041666666666667,0,0.333333333333333,0.333333333333333
jiggler_jigl.image.utils.KdTree,SF110-cc3,1,3.55555555555556,87,0,3,1.66666666666667,0.722011046133853,4.34897462017354,22.2222222222222,0.865384615384615,0.923076923076923,0.365384615384615,0.435897435897436,0.879807692307692,0.942307692307692
noen_fi.vtt.noen.mfw.bundle.server.plugins.sac.mfwservice.SACMFWImpl,SF110-cc3,22,3.42857142857143,227,5,6,2.33333333333333,16.3026784314896,3.53160335006951,16.6666666666667,0.048,0.04,0,0,0.04,0.064
imsmart_com.imsmart.servlet.HTMLFilter,SF110-cc4,0,4.5,27,0,2,2,1.12362637362637,0,0,1,1,1,1,1,1
lilith_de.huxhorn.lilith.data.eventsource.TransferSizeInfo,SF110-cc3,0,3.2,23,0,1,2,0.801266339869281,2.05480466765633,0,0.991666666666667,0.983333333333333,0.983333333333333,0.883333333333333,0.916666666666667,1
wheelwebtool_wheel.asm.MethodWriter,SF110-cc5,13,8.75,1672,0,6,3.38636363636364,1.51055180210929,15.8972033509094,31.8181818181818,0.506563245823389,0.537589498806683,0.0381861575179,0.002147971360382,0.524821002386635,0.475417661097852
Collections_org.apache.commons.collections4.collection.TransformedCollection,Collections,2,1.57142857142857,41,0,2,1.57142857142857,0.670408163265306,0.728431359084684,0,1,1,1,0.983333333333333,1,1
shop_umd.cs.shop.JSPredicateForm,SF110-cc4,5,4.5,228,0,3,2.33333333333333,0.842755018674136,4.51848057057532,8.33333333333333,0.883620689655172,0.896551724137931,0.373563218390805,0.224137931034483,0.918390804597701,0.879310344827586
xbus_net.sf.xbus.base.xml.IteratedWhitespaceInElementAndCommentDeletion,SF110-cc5,1,5,13,0,3,2.5,1.33958333333333,0,0,0.970588235294118,0.985294117647059,0.829411764705882,0.764705882352941,0.964705882352941,0.958823529411765
nutzenportfolio_ch.bfh.egov.nutzenportfolio.service.projekt.ProjektDaoService,SF110-cc5,13,6.4,304,2,5,2.4,1.17272662660722,11.9636486444934,13.3333333333333,0.094674556213018,0.097633136094675,0.00414201183432,0,0.075147928994083,0.101183431952663
templateit_org.templateit.OpMatcher,SF110-cc4,1,4.14285714285714,90,0,5,2,0.902016502016502,2.1540659228538,0,0.733333333333333,0.733333333333333,0.059259259259259,0.348888888888889,0.733333333333333,0.731111111111111
weka_weka.gui.beans.BeanInstance,SF110-cc4,3,4.16666666666667,370,1,6,2.43478260869565,1.29708642500555,3.92991531773101,8.69565217391304,0.661265432098765,0.535703262786596,0.159722222222222,0.056172839506173,0.589065255731923,0.63477366255144
summa_dk.statsbiblioteket.summa.common.util.ArrayUtil,SF110-cc3,0,3.16666666666667,67,0,5,2.5,0.966520467836257,2.24499443206436,0,1,1,1,1,1,1
wheelwebtool_wheel.Messages,SF110-cc4,5,4,48,0,3,3,1.3954304954305,3.29983164553722,0,0.217391304347826,0.217391304347826,0.01304347826087,0.060869565217391,0.217391304347826,0.217391304347826
freemind_freemind.preferences.layout.KeyEventTranslator,SF110-cc5,3,7.11111111111111,207,1,5,2.875,1.12625687023557,7.68114574786861,37.5,0.893205036825849,0.809605532786885,0.376138433515483,0.205737704918033,0.836976320582878,0.836065573770492
vuze_org.gudy.azureus2.core3.util.SystemProperties,SF110-cc3,8,3.61111111111111,231,6,5,1.76470588235294,2.01526425471783,4.86698058348295,12.5,0.453074433656958,0.427184466019418,0.12280701754386,0,0.427184466019418,0.453754308416871
Collections_org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap,Collections,11,1.10526315789474,63,0,1,1.13333333333333,0.52,0.339934634239519,0,0.1,0.1125,0,0,0.1375,0
vuze_com.aelitis.azureus.ui.swt.devices.SBC_DevicesView,SF110-cc4,114,4.95121951219512,1085,7,5,3.37037037037037,3.19834804698705,8.43956938243574,19.2307692307692,0.068872549019608,0.072113289760349,0,0.001525054466231,0.072549019607843,0.071895424836601
